"","Year","Ceremony","Category","Nominee","Additional.Info","Won.Academy.Award","Film","Artist","Film.ID"
"4381","1976","1976 (49th)","Best Picture","Rocky","Irwin Winkler and Robert Chartoff, Producers","YES","Rocky","Irwin Winkler and Robert Chartoff, Producers","Rocky (1976)"
"4382","1976","1976 (49th)","Best Picture","Taxi Driver","Michael Phillips and Julia Phillips, Producers","NO","Taxi Driver","Michael Phillips and Julia Phillips, Producers","Taxi Driver (1976)"
"4383","1976","1976 (49th)","Short Film (Animated)","Dedalo","Manfredo Manfredi, Producer","NO","Dedalo","Manfredo Manfredi, Producer","Dedalo (1976)"
"4384","1976","1976 (49th)","Short Film (Animated)","Leisure","Suzanne Baker, Producer","YES","Leisure","Suzanne Baker, Producer","Leisure (1976)"
"4385","1976","1976 (49th)","Short Film (Animated)","The Street","Caroline Leaf and Guy Glover, Producers","NO","The Street","Caroline Leaf and Guy Glover, Producers","The Street (1976)"
"4386","1976","1976 (49th)","Short Film (Live Action)","In the Region of Ice","Andre Guttfreund and Peter Werner, Producers","YES","In the Region of Ice","Andre Guttfreund and Peter Werner, Producers","In the Region of Ice (1976)"
"4387","1976","1976 (49th)","Short Film (Live Action)","Kudzu","Marjorie Anne Short, Producer","NO","Kudzu","Marjorie Anne Short, Producer","Kudzu (1976)"
"4388","1976","1976 (49th)","Short Film (Live Action)","The Morning Spider","Julian Chagrin and Claude Chagrin, Producers","NO","The Morning Spider","Julian Chagrin and Claude Chagrin, Producers","The Morning Spider (1976)"
"4389","1976","1976 (49th)","Short Film (Live Action)","Nightlife","Claire Wilbur and Robin Lehman, Producers","NO","Nightlife","Claire Wilbur and Robin Lehman, Producers","Nightlife (1976)"
"4390","1976","1976 (49th)","Short Film (Live Action)","Number One","Dyan Cannon and Vince Cannon, Producers","NO","Number One","Dyan Cannon and Vince Cannon, Producers","Number One (1976)"
"4391","1976","1976 (49th)","Sound","All the President's Men","Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb","YES","All the President's Men","Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb","All the President's Men (1976)"
"4392","1976","1976 (49th)","Sound","King Kong","Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon","NO","King Kong","Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon","King Kong (1976)"
"4393","1976","1976 (49th)","Sound","Rocky","Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper","NO","Rocky","Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper","Rocky (1976)"
"4394","1976","1976 (49th)","Sound","Silver Streak","Donald Mitchell, Douglas Williams, Richard Tyler, Hal Etherington","NO","Silver Streak","Donald Mitchell, Douglas Williams, Richard Tyler, Hal Etherington","Silver Streak (1976)"
"4395","1976","1976 (49th)","Sound","A Star Is Born","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton","NO","A Star Is Born","Robert Knudson, Dan Wallin, Robert Glass, Tom Overton","A Star Is Born (1976)"
"4396","1976","1976 (49th)","Visual Effects","King Kong","Carlo Rambaldi, Glen Robinson, Frank Van der Veer","YES","King Kong","Carlo Rambaldi, Glen Robinson, Frank Van der Veer","King Kong (1976)"
"4397","1976","1976 (49th)","Visual Effects","Logan's Run","L. B. Abbott, Glen Robinson, Matthew Yuricich","YES","Logan's Run","L. B. Abbott, Glen Robinson, Matthew Yuricich","Logan's Run (1976)"
"4398","1976","1976 (49th)","Writing","All the President's Men","William Goldman","YES","All the President's Men","William Goldman","All the President's Men (1976)"
"4399","1976","1976 (49th)","Writing","Bound for Glory","Robert Getchell","NO","Bound for Glory","Robert Getchell","Bound for Glory (1976)"
"4400","1976","1976 (49th)","Writing","Fellini's Casanova","Federico Fellini, Bernardino Zapponi","NO","Fellini's Casanova","Federico Fellini, Bernardino Zapponi","Fellini's Casanova (1976)"
"4401","1976","1976 (49th)","Writing","The Seven-per-cent Solution","Nicholas Meyer","NO","The Seven-per-cent Solution","Nicholas Meyer","The Seven-per-cent Solution (1976)"
"4402","1976","1976 (49th)","Writing","Voyage of the Damned","Steve Shagan, David Butler","NO","Voyage of the Damned","Steve Shagan, David Butler","Voyage of the Damned (1976)"
"4403","1976","1976 (49th)","Writing","Cousin, Cousine","Story and Screenplay by Jean-Charles Tacchella; Adaptation by Daniele Thompson","NO","Cousin, Cousine","Story and Screenplay by Jean-Charles Tacchella; Adaptation by Daniele Thompson","Cousin, Cousine (1976)"
"4404","1976","1976 (49th)","Writing","The Front","Walter Bernstein","NO","The Front","Walter Bernstein","The Front (1976)"
"4405","1976","1976 (49th)","Writing","Network","Paddy Chayefsky","YES","Network","Paddy Chayefsky","Network (1976)"
"4406","1976","1976 (49th)","Writing","Rocky","Sylvester Stallone","NO","Rocky","Sylvester Stallone","Rocky (1976)"
"4407","1976","1976 (49th)","Writing","Seven Beauties","Lina Wertmüller","NO","Seven Beauties","Lina Wertmüller","Seven Beauties (1976)"
"4408","1976","1976 (49th)","Special Achievement Award","King Kong","Carlo Rambaldi, Glen Robinson, Frank Van der Veer","YES",NA,NA,NA
"4409","1976","1976 (49th)","Special Achievement Award","Logan's Run","L. B. Abbott, Glen Robinson, Matthew Yuricich","YES",NA,NA,NA
"4410","1976","1976 (49th)","Irving G. Thalberg Memorial Award","Pandro S. Berman","","YES",NA,NA,NA
"4411","1976","1976 (49th)","Scientific and Technical (Scientific and Engineering Award)","To CONSOLIDATED FILM INDUSTRIES and the BARNEBEY-CHENEY COMPANY for the development of a system for the recovery of film-cleaning solvent vapors in a motion picture laboratory. [Laboratory]","","YES",NA,NA,NA
"4412","1976","1976 (49th)","Scientific and Technical (Scientific and Engineering Award)","To WILLIAM L. GRAHAM, MANFRED G. MICHELSON, GEOFFREY F. NORMAN and SIEGFRIED SEIBERT of Technicolor for the development and engineering of a Continuous, High-Speed, Color Motion Picture Printing System. [Laboratory]","","YES",NA,NA,NA
"4413","1976","1976 (49th)","Scientific and Technical (Technical Achievement Award)","To FRED BARTSCHER of Kollmorgen Corporation and to GLENN BERGGREN of the Schneider Corporation for the design and development of a single-lens magnifier for motion picture projection lenses. [Lenses and Filters]","","YES",NA,NA,NA
"4414","1976","1976 (49th)","Scientific and Technical (Technical Achievement Award)","To PANAVISION INCORPORATED for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters]","","YES",NA,NA,NA
"4415","1976","1976 (49th)","Scientific and Technical (Technical Achievement Award)","To HIROSHI SUZUKAWA of Canon and WILTON R. HOLM of AMPTP Motion Picture and Television Research Center for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters]","","YES",NA,NA,NA
"4416","1976","1976 (49th)","Scientific and Technical (Technical Achievement Award)","To CARL ZEISS COMPANY for the design and development of super-speed lenses for motion picture photography. [Lenses and Filters]","","YES",NA,NA,NA
"4417","1976","1976 (49th)","Scientific and Technical (Technical Achievement Award)","To PHOTO RESEARCH DIVISION OF THE KOLLMORGEN CORPORATION for the engineering and manufacture of the Spectra TriColor Meter. [Photography]","","YES",NA,NA,NA
"4418","1975","1975 (48th)","Actor -- Leading Role","Walter Matthau","The Sunshine Boys {'Willy Clark'}","NO","The Sunshine Boys","Walter Matthau","The Sunshine Boys (1975)"
"4419","1975","1975 (48th)","Actor -- Leading Role","Jack Nicholson","One Flew over the Cuckoo's Nest {'Randle Patrick McMurphy'}","YES","One Flew over the Cuckoo's Nest","Jack Nicholson","One Flew over the Cuckoo's Nest (1975)"
"4420","1975","1975 (48th)","Actor -- Leading Role","Al Pacino","Dog Day Afternoon {'Sonny'}","NO","Dog Day Afternoon","Al Pacino","Dog Day Afternoon (1975)"
"4421","1975","1975 (48th)","Actor -- Leading Role","Maximilian Schell","The Man in the Glass Booth {'Arthur Goldman'}","NO","The Man in the Glass Booth","Maximilian Schell","The Man in the Glass Booth (1975)"
"4422","1975","1975 (48th)","Actor -- Leading Role","James Whitmore","Give 'em Hell, Harry! {'Harry S. Truman'}","NO","Give 'em Hell, Harry!","James Whitmore","Give 'em Hell, Harry! (1975)"
"4423","1975","1975 (48th)","Actor -- Supporting Role","George Burns","The Sunshine Boys {'Al Lewis'}","YES","The Sunshine Boys","George Burns","The Sunshine Boys (1975)"
"4424","1975","1975 (48th)","Actor -- Supporting Role","Brad Dourif","One Flew over the Cuckoo's Nest {'Billy Bibbit'}","NO","One Flew over the Cuckoo's Nest","Brad Dourif","One Flew over the Cuckoo's Nest (1975)"
"4425","1975","1975 (48th)","Actor -- Supporting Role","Burgess Meredith","The Day of the Locust {'Harry'}","NO","The Day of the Locust","Burgess Meredith","The Day of the Locust (1975)"
"4426","1975","1975 (48th)","Actor -- Supporting Role","Chris Sarandon","Dog Day Afternoon {'Leon'}","NO","Dog Day Afternoon","Chris Sarandon","Dog Day Afternoon (1975)"
"4427","1975","1975 (48th)","Actor -- Supporting Role","Jack Warden","Shampoo {'Lester Carr'}","NO","Shampoo","Jack Warden","Shampoo (1975)"
"4428","1975","1975 (48th)","Actress -- Leading Role","Isabelle Adjani","The Story of Adele H. {'Adele Hugo'}","NO","The Story of Adele H.","Isabelle Adjani","The Story of Adele H. (1975)"
"4429","1975","1975 (48th)","Actress -- Leading Role","Ann-Margret","Tommy {'Nora Walker Hobbs'}","NO","Tommy","Ann-Margret","Tommy (1975)"
"4430","1975","1975 (48th)","Actress -- Leading Role","Louise Fletcher","One Flew over the Cuckoo's Nest {'Nurse Mildred Ratched'}","YES","One Flew over the Cuckoo's Nest","Louise Fletcher","One Flew over the Cuckoo's Nest (1975)"
"4431","1975","1975 (48th)","Actress -- Leading Role","Glenda Jackson","Hedda {'Hedda Gabler'}","NO","Hedda","Glenda Jackson","Hedda (1975)"
"4432","1975","1975 (48th)","Actress -- Leading Role","Carol Kane","Hester Street {'Gitl'}","NO","Hester Street","Carol Kane","Hester Street (1975)"
"4433","1975","1975 (48th)","Actress -- Supporting Role","Ronee Blakley","Nashville {'Barbara Jean'}","NO","Nashville","Ronee Blakley","Nashville (1975)"
"4434","1975","1975 (48th)","Actress -- Supporting Role","Lee Grant","Shampoo {'Felicia Karpf'}","YES","Shampoo","Lee Grant","Shampoo (1975)"
"4435","1975","1975 (48th)","Actress -- Supporting Role","Sylvia Miles","Farewell, My Lovely {'Mrs. Florian'}","NO","Farewell, My Lovely","Sylvia Miles","Farewell, My Lovely (1975)"
"4436","1975","1975 (48th)","Actress -- Supporting Role","Lily Tomlin","Nashville {'Linnea Reese'}","NO","Nashville","Lily Tomlin","Nashville (1975)"
"4437","1975","1975 (48th)","Actress -- Supporting Role","Brenda Vaccaro","Jacqueline Susann's Once Is Not Enough {'Linda'}","NO","Jacqueline Susann's Once Is Not Enough","Brenda Vaccaro","Jacqueline Susann's Once Is Not Enough (1975)"
"4438","1975","1975 (48th)","Art Direction","Barry Lyndon","Art Direction: Ken Adam, Roy Walker; Set Decoration: Vernon Dixon","YES","Barry Lyndon","Art Direction: Ken Adam, Roy Walker; Set Decoration: Vernon Dixon","Barry Lyndon (1975)"
"4439","1975","1975 (48th)","Art Direction","The Hindenburg","Art Direction: Edward Carfagno; Set Decoration: Frank McKelvy","NO","The Hindenburg","Art Direction: Edward Carfagno; Set Decoration: Frank McKelvy","The Hindenburg (1975)"
"4440","1975","1975 (48th)","Art Direction","The Man Who Would Be King","Art Direction: Alexander Trauner, Tony Inglis; Set Decoration: Peter James","NO","The Man Who Would Be King","Art Direction: Alexander Trauner, Tony Inglis; Set Decoration: Peter James","The Man Who Would Be King (1975)"
"4441","1975","1975 (48th)","Art Direction","Shampoo","Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: George Gaines","NO","Shampoo","Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: George Gaines","Shampoo (1975)"
"4442","1975","1975 (48th)","Art Direction","The Sunshine Boys","Art Direction: Albert Brenner; Set Decoration: Marvin March","NO","The Sunshine Boys","Art Direction: Albert Brenner; Set Decoration: Marvin March","The Sunshine Boys (1975)"
"4443","1975","1975 (48th)","Cinematography","Barry Lyndon","John Alcott","YES","Barry Lyndon","John Alcott","Barry Lyndon (1975)"
"4444","1975","1975 (48th)","Cinematography","The Day of the Locust","Conrad Hall","NO","The Day of the Locust","Conrad Hall","The Day of the Locust (1975)"
"4445","1975","1975 (48th)","Cinematography","Funny Lady","James Wong Howe","NO","Funny Lady","James Wong Howe","Funny Lady (1975)"
"4446","1975","1975 (48th)","Cinematography","The Hindenburg","Robert Surtees","NO","The Hindenburg","Robert Surtees","The Hindenburg (1975)"
"4447","1975","1975 (48th)","Cinematography","One Flew over the Cuckoo's Nest","Haskell Wexler, Bill Butler","NO","One Flew over the Cuckoo's Nest","Haskell Wexler, Bill Butler","One Flew over the Cuckoo's Nest (1975)"
"4448","1975","1975 (48th)","Costume Design","Barry Lyndon","Ulla-Britt Soderlund, Milena Canonero","YES","Barry Lyndon","Ulla-Britt Soderlund, Milena Canonero","Barry Lyndon (1975)"
"4449","1975","1975 (48th)","Costume Design","The Four Musketeers","Yvonne Blake, Ron Talsky","NO","The Four Musketeers","Yvonne Blake, Ron Talsky","The Four Musketeers (1975)"
"4450","1975","1975 (48th)","Costume Design","Funny Lady","Ray Aghayan, Bob Mackie","NO","Funny Lady","Ray Aghayan, Bob Mackie","Funny Lady (1975)"
"4451","1975","1975 (48th)","Costume Design","The Magic Flute","Henny Noremark, Karin Erskine","NO","The Magic Flute","Henny Noremark, Karin Erskine","The Magic Flute (1975)"
"4452","1975","1975 (48th)","Costume Design","The Man Who Would Be King","Edith Head","NO","The Man Who Would Be King","Edith Head","The Man Who Would Be King (1975)"
"4453","1975","1975 (48th)","Directing","Amarcord","Federico Fellini","NO","Amarcord","Federico Fellini","Amarcord (1975)"
"4454","1975","1975 (48th)","Directing","Barry Lyndon","Stanley Kubrick","NO","Barry Lyndon","Stanley Kubrick","Barry Lyndon (1975)"
"4455","1975","1975 (48th)","Directing","Dog Day Afternoon","Sidney Lumet","NO","Dog Day Afternoon","Sidney Lumet","Dog Day Afternoon (1975)"
"4456","1975","1975 (48th)","Directing","Nashville","Robert Altman","NO","Nashville","Robert Altman","Nashville (1975)"
"4457","1975","1975 (48th)","Directing","One Flew over the Cuckoo's Nest","Milos Forman","YES","One Flew over the Cuckoo's Nest","Milos Forman","One Flew over the Cuckoo's Nest (1975)"
"4458","1975","1975 (48th)","Documentary (Feature)","The California Reich","Walter F. Parkes and Keith F. Critchlow, Producers","NO","The California Reich","Walter F. Parkes and Keith F. Critchlow, Producers","The California Reich (1975)"
"4459","1975","1975 (48th)","Documentary (Feature)","Fighting for Our Lives","Glen Pearcy, Producer","NO","Fighting for Our Lives","Glen Pearcy, Producer","Fighting for Our Lives (1975)"
"4460","1975","1975 (48th)","Documentary (Feature)","The Incredible Machine","Irwin Rosten, Producer","NO","The Incredible Machine","Irwin Rosten, Producer","The Incredible Machine (1975)"
"4461","1975","1975 (48th)","Documentary (Feature)","The Man Who Skied down Everest","F. R. Crawley, James Hager and Dale Hartleben, Producers","YES","The Man Who Skied down Everest","F. R. Crawley, James Hager and Dale Hartleben, Producers","The Man Who Skied down Everest (1975)"
"4462","1975","1975 (48th)","Documentary (Feature)","The Other Half of the Sky: A China Memoir","Shirley MacLaine, Producer","NO","The Other Half of the Sky: A China Memoir","Shirley MacLaine, Producer","The Other Half of the Sky: A China Memoir (1975)"
"4463","1975","1975 (48th)","Documentary (Short Subject)","Arthur and Lillie","Jon Else, Steven Kovacs and Kristine Samuelson, Producers","NO","Arthur and Lillie","Jon Else, Steven Kovacs and Kristine Samuelson, Producers","Arthur and Lillie (1975)"
